"IDENTIFIER","ENTITY.ID","PMID","QUALIFIER","HGNC.ID","ENTREZ.ID","GENE.SYMBOL.HUMAN"
"CUSTOM.GENEFAMILY:Gabg","Gabg",15548210,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4382","9630","GNA14"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4383","2769","GNA15"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4392","2778","GNAS"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4394","2780","GNAT2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4381","10672","GNA13"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:22800","346562","GNAT3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4395","2781","GNAZ"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4385","2771","GNAI2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4384","2770","GNAI1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4380","2768","GNA12"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4393","2779","GNAT1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4379","2767","GNA11"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4390","2776","GNAQ"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4387","2773","GNAI3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4389","2775","GNAO1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4388","2774","GNAL"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gabg","Gabg",19536203,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4382","9630","GNA14"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4383","2769","GNA15"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4392","2778","GNAS"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4394","2780","GNAT2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4381","10672","GNA13"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:22800","346562","GNAT3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4395","2781","GNAZ"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4385","2771","GNAI2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4384","2770","GNAI1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4380","2768","GNA12"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4393","2779","GNAT1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4379","2767","GNA11"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4390","2776","GNAQ"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4387","2773","GNAI3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4389","2775","GNAO1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4388","2774","GNAL"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gabg","Gabg",20195498,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4382","9630","GNA14"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4383","2769","GNA15"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4392","2778","GNAS"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4394","2780","GNAT2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4381","10672","GNA13"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:22800","346562","GNAT3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4395","2781","GNAZ"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4385","2771","GNAI2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4384","2770","GNAI1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4380","2768","GNA12"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4393","2779","GNAT1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4379","2767","GNA11"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4390","2776","GNAQ"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4387","2773","GNAI3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4389","2775","GNAO1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4388","2774","GNAL"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gabg","Gabg",16965177,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4382","9630","GNA14"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4383","2769","GNA15"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4392","2778","GNAS"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4394","2780","GNAT2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4381","10672","GNA13"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:22800","346562","GNAT3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4395","2781","GNAZ"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4385","2771","GNAI2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4384","2770","GNAI1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4380","2768","GNA12"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4393","2779","GNAT1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4379","2767","GNA11"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4390","2776","GNAQ"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4387","2773","GNAI3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4389","2775","GNAO1"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4388","2774","GNAL"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gabg","Gabg",14622891,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gbg","Gbg",19536203,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gbg","Gbg",15548210,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gbg","Gbg",16965177,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4396","2782","GNB1"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4400","2784","GNB3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4401","10681","GNB5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4398","2783","GNB2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4404","54331","GNG2"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4405","2785","GNG3"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4402","2790","GNG10"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:20731","59345","GNB4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4407","2786","GNG4"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4403","2791","GNG11"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:19663","55970","GNG12"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4408","2787","GNG5"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:19664","94235","GNG8"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:14131","51764","GNG13"
"CUSTOM.GENEFAMILY:Gbg","Gbg",14622891,"couldBeEncodedBy","HGNC:4410","2788","GNG7"
"CUSTOM.GENEFAMILY:IBK","IBK",17222054,"couldBeEncodedBy","HGNC:6289","27345","KCNMB4"
"CUSTOM.GENEFAMILY:IBK","IBK",17222054,"couldBeEncodedBy","HGNC:6287","27094","KCNMB3"
"CUSTOM.GENEFAMILY:IBK","IBK",17222054,"couldBeEncodedBy","HGNC:6284","3778","KCNMA1"
"CUSTOM.GENEFAMILY:IBK","IBK",17222054,"couldBeEncodedBy","HGNC:6288","27093","KCNMB3P1"
"CUSTOM.GENEFAMILY:IBK","IBK",17222054,"couldBeEncodedBy","HGNC:6286","10242","KCNMB2"
"CUSTOM.GENEFAMILY:IBK","IBK",17222054,"couldBeEncodedBy","HGNC:6285","3779","KCNMB1"
"CUSTOM.GENEFAMILY:ICAT","ICAT",17222054,"couldBeEncodedBy","HGNC:1394","8913","CACNA1G"
"CUSTOM.GENEFAMILY:ICAT","ICAT",17222054,"couldBeEncodedBy","HGNC:1396","8911","CACNA1I"
"CUSTOM.GENEFAMILY:ICAT","ICAT",17222054,"couldBeEncodedBy","HGNC:1395","8912","CACNA1H"
"CUSTOM.GENEFAMILY:IH","IH",17222054,"couldBeEncodedBy","HGNC:4846","610","HCN2"
"CUSTOM.GENEFAMILY:IH","IH",17222054,"couldBeEncodedBy","HGNC:4845","348980","HCN1"
"CUSTOM.GENEFAMILY:IH","IH",17222054,"couldBeEncodedBy","HGNC:16882","10021","HCN4"
"CUSTOM.GENEFAMILY:IH","IH",17222054,"couldBeEncodedBy","HGNC:19183","57657","HCN3"
"CUSTOM.GENEFAMILY:IKA","IKA",17222054,"couldBeEncodedBy","HGNC:6236","3749","KCNC4"
"CUSTOM.GENEFAMILY:IKA","IKA",17222054,"couldBeEncodedBy","HGNC:6237","3750","KCND1"
"CUSTOM.GENEFAMILY:IKA","IKA",17222054,"couldBeEncodedBy","HGNC:6235","3748","KCNC3"
